week_start,store_id,sku_id,category,units_sold,unit_price,promo_flag
2024-03-04,S029,SKU0180,BAG,0,62.87,False
2024-03-04,S029,SKU0244,GARMENT,5,32.26,False
2024-03-04,S029,SKU0074,GARMENT,2,30.68,False
2024-03-04,S029,SKU0066,GARMENT,5,32.82,False
2024-03-04,S029,SKU0106,BAG,1,48.1,False
2024-03-04,S029,SKU0124,GARMENT,8,26.88,False
2024-03-04,S029,SKU0229,BAG,2,61.97,False
2024-03-04,S030,SKU0025,BAG,2,62.53,False
2024-03-04,S030,SKU0052,GARMENT,3,28.12,False
2024-03-04,S030,SKU0114,GARMENT,5,30.46,False
2024-03-04,S030,SKU0220,GARMENT,3,28.23,False
2024-03-04,S030,SKU0089,GARMENT,3,28.99,False
2024-03-04,S030,SKU0215,BAG,1,46.72,False
2024-03-04,S030,SKU0111,GARMENT,3,33.81,False
2024-03-04,S030,SKU0116,ACCESSORY,3,21.27,False
2024-03-04,S030,SKU0070,GARMENT,7,28.34,False
2024-03-04,S030,SKU0032,ACCESSORY,1,17.26,False
2024-03-04,S030,SKU0249,GARMENT,6,26.47,False
2024-03-04,S030,SKU0063,GARMENT,7,34.09,False
2024-03-04,S030,SKU0048,GARMENT,1,29.45,False
2024-03-04,S030,SKU0066,GARMENT,5,34.61,False
2024-03-04,S030,SKU0169,GARMENT,1,30.66,False
2024-03-04,S030,SKU0002,GARMENT,4,32.75,False
2024-03-04,S030,SKU0139,BAG,1,52.87,False
2024-03-04,S030,SKU0194,ACCESSORY,4,18.25,False
2024-03-04,S030,SKU0128,GARMENT,6,27.88,False
2024-03-04,S030,SKU0207,GARMENT,7,28.25,False
2024-03-04,S030,SKU0071,GARMENT,5,25.9,False
2024-03-04,S030,SKU0055,BAG,1,49.5,False
2024-03-04,S030,SKU0045,ACCESSORY,3,18.87,False
2024-03-04,S030,SKU0051,GARMENT,6,32.49,False
2024-03-04,S030,SKU0001,BAG,4,50.81,False
2024-03-04,S030,SKU0100,ACCESSORY,0,19.08,False
2024-03-04,S030,SKU0009,GARMENT,4,34.7,False
2024-03-04,S030,SKU0129,GARMENT,7,34.71,False
2024-03-04,S030,SKU0170,ACCESSORY,1,15.38,False
2024-03-04,S030,SKU0094,GARMENT,4,27.3,False
2024-03-04,S031,SKU0158,BAG,1,60.21,False
2024-03-04,S031,SKU0217,GARMENT,4,35.08,False
2024-03-04,S031,SKU0020,BAG,1,52.14,False
2024-03-04,S031,SKU0040,BAG,1,65.57,False
2024-03-04,S031,SKU0104,ACCESSORY,1,22.27,False
2024-03-04,S031,SKU0156,BAG,2,55.74,False
2024-03-04,S031,SKU0247,GARMENT,1,24.41,False
2024-03-04,S031,SKU0171,GARMENT,5,25.84,False
2024-03-04,S031,SKU0002,GARMENT,8,26.89,False
2024-03-04,S031,SKU0068,GARMENT,12,26.73,False
2024-03-04,S031,SKU0175,GARMENT,4,35.17,False
2024-03-04,S031,SKU0143,ACCESSORY,4,15.71,False
2024-03-04,S031,SKU0052,GARMENT,3,31.92,False
2024-03-04,S031,SKU0103,GARMENT,9,27.97,False
2024-03-04,S031,SKU0177,GARMENT,6,28.22,False
2024-03-04,S031,SKU0041,GARMENT,5,36.2,False
2024-03-04,S031,SKU0019,ACCESSORY,2,15.95,False
2024-03-04,S031,SKU0032,ACCESSORY,3,19.2,False
2024-03-04,S031,SKU0093,GARMENT,4,31.22,False
2024-03-04,S031,SKU0021,BAG,2,62.1,False
2024-03-04,S031,SKU0151,ACCESSORY,4,16.28,False
2024-03-04,S031,SKU0110,ACCESSORY,1,17.91,False
2024-03-04,S031,SKU0057,GARMENT,6,30.99,False
2024-03-04,S031,SKU0067,GARMENT,5,29.08,False
2024-03-04,S031,SKU0069,GARMENT,5,21.71,False
2024-03-04,S031,SKU0056,BAG,1,59.32,False
2024-03-04,S031,SKU0149,GARMENT,9,28.65,False
2024-03-04,S031,SKU0015,GARMENT,2,30.48,False
2024-03-04,S031,SKU0117,BAG,0,53.41,False
2024-03-04,S031,SKU0014,ACCESSORY,2,16.27,False
2024-03-04,S032,SKU0048,GARMENT,1,32.0,False
2024-03-04,S032,SKU0244,GARMENT,3,23.52,False
2024-03-04,S032,SKU0008,BAG,1,52.06,False
2024-03-04,S032,SKU0243,GARMENT,8,29.05,False
2024-03-04,S032,SKU0199,GARMENT,5,21.69,False
2024-03-04,S032,SKU0166,GARMENT,8,24.87,False
2024-03-04,S032,SKU0046,ACCESSORY,4,16.89,False
2024-03-04,S032,SKU0064,BAG,1,47.01,False
2024-03-04,S032,SKU0102,BAG,1,50.4,False
2024-03-04,S032,SKU0096,BAG,2,59.27,False
2024-03-04,S032,SKU0109,GARMENT,5,30.59,False
2024-03-04,S032,SKU0054,BAG,1,45.49,False
2024-03-04,S032,SKU0168,ACCESSORY,1,18.68,False
2024-03-04,S032,SKU0136,GARMENT,8,31.77,False
2024-03-04,S032,SKU0122,BAG,2,64.2,False
2024-03-04,S032,SKU0063,GARMENT,2,35.02,False
2024-03-04,S032,SKU0176,GARMENT,6,31.69,False
2024-03-04,S032,SKU0225,GARMENT,8,33.83,False
2024-03-04,S032,SKU0125,GARMENT,7,23.76,False
2024-03-04,S032,SKU0209,GARMENT,5,33.8,False
2024-03-04,S032,SKU0236,ACCESSORY,1,14.25,False
2024-03-04,S032,SKU0185,BAG,1,50.16,False
2024-03-04,S032,SKU0066,GARMENT,5,29.65,False
2024-03-04,S032,SKU0224,ACCESSORY,5,16.51,False
2024-03-04,S032,SKU0080,BAG,2,50.68,False
2024-03-04,S032,SKU0028,GARMENT,8,34.94,False
2024-03-04,S032,SKU0151,ACCESSORY,1,17.34,False
2024-03-04,S032,SKU0162,ACCESSORY,0,19.26,False
2024-03-04,S032,SKU0172,GARMENT,4,28.01,False
2024-03-04,S032,SKU0147,GARMENT,6,27.9,False
2024-03-04,S033,SKU0077,GARMENT,4,24.22,False
2024-03-04,S033,SKU0035,GARMENT,10,26.88,False
2024-03-04,S033,SKU0028,GARMENT,6,30.79,False
2024-03-04,S033,SKU0059,GARMENT,8,29.56,False
2024-03-04,S033,SKU0227,GARMENT,0,30.56,False
2024-03-04,S033,SKU0148,GARMENT,4,33.91,False
2024-03-04,S033,SKU0002,GARMENT,4,32.49,False
2024-03-04,S033,SKU0101,ACCESSORY,3,18.08,False
2024-03-04,S033,SKU0177,GARMENT,1,26.95,False
2024-03-04,S033,SKU0063,GARMENT,6,35.13,False
2024-03-04,S033,SKU0182,ACCESSORY,1,14.44,False
2024-03-04,S033,SKU0119,GARMENT,4,35.18,False
2024-03-04,S033,SKU0049,BAG,0,63.55,False
2024-03-04,S033,SKU0184,GARMENT,4,33.4,False
2024-03-04,S033,SKU0090,GARMENT,4,30.23,False
2024-03-04,S033,SKU0088,GARMENT,6,32.17,False
2024-03-04,S033,SKU0161,GARMENT,3,34.31,False
2024-03-04,S033,SKU0174,ACCESSORY,2,17.83,False
2024-03-04,S033,SKU0155,GARMENT,4,27.91,False
2024-03-04,S033,SKU0128,GARMENT,2,28.69,False
2024-03-04,S033,SKU0159,BAG,0,52.52,False
2024-03-04,S033,SKU0022,GARMENT,9,29.78,False
2024-03-04,S033,SKU0001,BAG,1,55.05,False
2024-03-04,S033,SKU0190,GARMENT,7,26.55,False
2024-03-04,S033,SKU0122,BAG,3,60.65,False
2024-03-04,S033,SKU0105,BAG,1,65.1,False
2024-03-04,S033,SKU0095,GARMENT,6,31.48,False
2024-03-04,S033,SKU0015,GARMENT,2,34.93,False
2024-03-04,S033,SKU0120,BAG,1,74.8,False
2024-03-04,S033,SKU0244,GARMENT,2,26.06,False
2024-03-04,S034,SKU0225,GARMENT,9,34.65,False
2024-03-04,S034,SKU0202,ACCESSORY,2,16.2,False
2024-03-04,S034,SKU0009,GARMENT,3,35.1,False
2024-03-04,S034,SKU0039,GARMENT,3,30.13,False
2024-03-04,S034,SKU0124,GARMENT,7,32.05,False
2024-03-04,S034,SKU0106,BAG,3,58.0,False
2024-03-04,S034,SKU0022,GARMENT,3,37.45,False
2024-03-04,S034,SKU0006,ACCESSORY,4,21.18,False
2024-03-04,S034,SKU0195,GARMENT,1,36.61,False
2024-03-04,S034,SKU0054,BAG,2,51.89,False
2024-03-04,S034,SKU0041,GARMENT,5,31.76,False
2024-03-04,S034,SKU0164,GARMENT,6,26.68,False
2024-03-04,S034,SKU0052,GARMENT,5,29.58,False
2024-03-04,S034,SKU0211,BAG,2,49.34,False
2024-03-04,S034,SKU0053,BAG,2,64.34,False
2024-03-04,S034,SKU0190,GARMENT,9,31.25,False
2024-03-04,S034,SKU0142,GARMENT,2,29.79,False
2024-03-04,S034,SKU0095,GARMENT,6,31.44,False
2024-03-04,S034,SKU0212,GARMENT,7,27.38,False
2024-03-04,S034,SKU0111,GARMENT,3,27.52,False
2024-03-04,S034,SKU0038,GARMENT,8,27.63,False
2024-03-04,S034,SKU0063,GARMENT,5,31.91,False
2024-03-04,S034,SKU0020,BAG,0,57.58,False
2024-03-04,S034,SKU0228,GARMENT,5,28.41,False
2024-03-04,S034,SKU0077,GARMENT,4,35.71,False
2024-03-04,S034,SKU0168,ACCESSORY,3,19.04,False
2024-03-04,S034,SKU0232,GARMENT,1,30.11,False
2024-03-04,S034,SKU0135,GARMENT,7,32.76,False
2024-03-04,S034,SKU0046,ACCESSORY,2,18.27,False
2024-03-04,S034,SKU0201,BAG,1,53.17,False
2024-03-04,S035,SKU0130,GARMENT,4,28.81,False
2024-03-04,S035,SKU0179,ACCESSORY,6,17.24,False
2024-03-04,S035,SKU0005,GARMENT,4,32.18,False
2024-03-04,S035,SKU0069,GARMENT,1,30.64,False
2024-03-04,S035,SKU0086,GARMENT,11,31.24,False
2024-03-04,S035,SKU0074,GARMENT,8,29.75,False
2024-03-04,S035,SKU0193,GARMENT,3,26.82,False
2024-03-04,S035,SKU0123,GARMENT,9,32.31,False
2024-03-04,S035,SKU0031,BAG,2,58.54,False
2024-03-04,S035,SKU0078,BAG,3,53.83,False
2024-03-04,S035,SKU0191,ACCESSORY,5,21.1,False
2024-03-04,S035,SKU0104,ACCESSORY,4,21.74,False
2024-03-04,S035,SKU0096,BAG,2,60.83,False
2024-03-04,S035,SKU0094,GARMENT,7,25.31,False
2024-03-04,S035,SKU0064,BAG,3,67.1,False
2024-03-04,S035,SKU0217,GARMENT,4,29.55,False
2024-03-04,S035,SKU0185,BAG,1,67.15,False
2024-03-04,S035,SKU0020,BAG,0,61.46,False
2024-03-04,S035,SKU0075,GARMENT,3,34.06,False
2024-03-04,S035,SKU0219,ACCESSORY,1,16.81,False
2024-03-04,S035,SKU0061,BAG,2,52.0,False
2024-03-04,S035,SKU0175,GARMENT,1,32.51,False
2024-03-04,S035,SKU0026,GARMENT,3,32.7,False
2024-03-04,S035,SKU0188,GARMENT,4,30.31,False
2024-03-04,S035,SKU0210,GARMENT,9,24.21,False
2024-03-04,S035,SKU0058,GARMENT,8,35.95,False
2024-03-04,S035,SKU0231,GARMENT,8,24.97,False
2024-03-04,S035,SKU0027,GARMENT,2,25.63,False
2024-03-04,S035,SKU0205,GARMENT,5,29.21,False
2024-03-04,S035,SKU0113,GARMENT,1,23.89,False
2024-03-04,S036,SKU0245,GARMENT,4,26.11,False
2024-03-04,S036,SKU0250,GARMENT,11,35.26,False
2024-03-04,S036,SKU0090,GARMENT,6,34.38,False
2024-03-04,S036,SKU0193,GARMENT,2,33.42,False
2024-03-04,S036,SKU0080,BAG,1,58.04,False
2024-03-04,S036,SKU0013,BAG,4,59.06,False
2024-03-04,S036,SKU0114,GARMENT,6,28.73,False
2024-03-04,S036,SKU0194,ACCESSORY,4,20.04,False
2024-03-04,S036,SKU0075,GARMENT,4,24.51,False
2024-03-04,S036,SKU0087,BAG,2,73.55,False
2024-03-04,S036,SKU0111,GARMENT,11,28.91,False
2024-03-04,S036,SKU0031,BAG,1,45.59,False
2024-03-04,S036,SKU0068,GARMENT,11,27.64,False
2024-03-04,S036,SKU0035,GARMENT,1,25.82,False
2024-03-04,S036,SKU0152,ACCESSORY,2,20.88,False
2024-03-04,S036,SKU0134,GARMENT,6,28.43,False
2024-03-04,S036,SKU0005,GARMENT,3,26.6,False
2024-03-04,S036,SKU0203,GARMENT,7,32.73,False
2024-03-04,S036,SKU0037,GARMENT,2,32.14,False
2024-03-04,S036,SKU0165,GARMENT,1,33.19,False
2024-03-04,S036,SKU0188,GARMENT,7,27.28,False
2024-03-04,S036,SKU0240,GARMENT,4,24.61,False
2024-03-04,S036,SKU0058,GARMENT,8,32.28,False
2024-03-04,S036,SKU0127,GARMENT,2,27.55,False
2024-03-04,S036,SKU0182,ACCESSORY,3,20.77,False
2024-03-04,S036,SKU0008,BAG,1,34.14,False
2024-03-04,S036,SKU0062,GARMENT,10,27.65,False
2024-03-04,S036,SKU0157,GARMENT,2,33.21,False
2024-03-04,S036,SKU0151,ACCESSORY,2,15.97,False
2024-03-04,S036,SKU0016,GARMENT,7,26.72,False
2024-03-04,S037,SKU0143,ACCESSORY,0,20.35,False
2024-03-04,S037,SKU0114,GARMENT,5,25.09,False
2024-03-04,S037,SKU0135,GARMENT,6,34.06,False
2024-03-04,S037,SKU0002,GARMENT,9,32.28,False
2024-03-04,S037,SKU0136,GARMENT,5,25.05,False
2024-03-04,S037,SKU0042,ACCESSORY,5,17.38,False
2024-03-04,S037,SKU0044,GARMENT,10,30.95,False
2024-03-04,S037,SKU0183,GARMENT,6,30.52,False
2024-03-04,S037,SKU0141,GARMENT,0,26.6,False
2024-03-04,S037,SKU0236,ACCESSORY,2,14.59,False
2024-03-04,S037,SKU0003,ACCESSORY,2,15.61,False
2024-03-04,S037,SKU0206,GARMENT,9,34.46,False
2024-03-04,S037,SKU0083,ACCESSORY,3,18.57,False
2024-03-04,S037,SKU0028,GARMENT,9,28.33,False
2024-03-04,S037,SKU0077,GARMENT,4,30.3,False
2024-03-04,S037,SKU0087,BAG,2,58.55,False
2024-03-04,S037,SKU0171,GARMENT,11,33.63,False
2024-03-04,S037,SKU0235,ACCESSORY,3,17.88,False
2024-03-04,S037,SKU0112,GARMENT,6,33.39,False
2024-03-04,S037,SKU0101,ACCESSORY,4,20.67,False
2024-03-04,S037,SKU0122,BAG,0,43.98,False
2024-03-04,S037,SKU0144,GARMENT,4,38.83,False
2024-03-04,S037,SKU0139,BAG,1,56.37,False
2024-03-04,S037,SKU0061,BAG,0,52.58,False
2024-03-04,S037,SKU0065,BAG,3,55.76,False
2024-03-04,S037,SKU0040,BAG,2,50.09,False
2024-03-04,S037,SKU0001,BAG,0,57.4,False
2024-03-04,S037,SKU0098,GARMENT,3,30.66,False
2024-03-04,S037,SKU0034,GARMENT,3,31.81,False
2024-03-04,S037,SKU0138,GARMENT,9,23.05,False
2024-03-04,S038,SKU0011,GARMENT,8,24.89,False
2024-03-04,S038,SKU0187,GARMENT,2,32.1,False
2024-03-04,S038,SKU0017,GARMENT,6,23.87,False
2024-03-04,S038,SKU0142,GARMENT,4,34.44,False
2024-03-04,S038,SKU0122,BAG,0,50.59,False
2024-03-04,S038,SKU0164,GARMENT,6,29.99,False
2024-03-04,S038,SKU0113,GARMENT,7,27.34,False
2024-03-04,S038,SKU0051,GARMENT,7,25.29,False
2024-03-04,S038,SKU0202,ACCESSORY,2,18.97,False
2024-03-04,S038,SKU0025,BAG,2,56.49,False
2024-03-04,S038,SKU0179,ACCESSORY,2,17.39,False
2024-03-04,S038,SKU0023,ACCESSORY,4,10.94,False
2024-03-04,S038,SKU0237,GARMENT,7,24.92,False
2024-03-04,S038,SKU0140,GARMENT,6,36.86,False
2024-03-04,S038,SKU0103,GARMENT,4,23.58,False
2024-03-04,S038,SKU0183,GARMENT,0,24.06,False
2024-03-04,S038,SKU0120,BAG,2,71.36,False
2024-03-04,S038,SKU0031,BAG,1,57.68,False
2024-03-04,S038,SKU0222,GARMENT,10,25.96,False
2024-03-04,S038,SKU0219,ACCESSORY,4,20.17,False
2024-03-04,S038,SKU0007,BAG,3,42.42,False
2024-03-04,S038,SKU0112,GARMENT,7,30.48,False
2024-03-04,S038,SKU0021,BAG,1,52.24,False
2024-03-04,S038,SKU0158,BAG,3,61.04,False
2024-03-04,S038,SKU0101,ACCESSORY,5,15.87,False
2024-03-04,S038,SKU0029,GARMENT,7,37.33,False
2024-03-04,S038,SKU0064,BAG,2,57.0,False
2024-03-04,S038,SKU0060,GARMENT,2,32.45,False
2024-03-04,S038,SKU0019,ACCESSORY,6,18.8,False
2024-03-04,S038,SKU0195,GARMENT,9,27.6,False
2024-03-04,S039,SKU0049,BAG,2,53.61,False
2024-03-04,S039,SKU0202,ACCESSORY,5,16.77,False
2024-03-04,S039,SKU0056,BAG,1,51.11,False
2024-03-04,S039,SKU0163,GARMENT,8,35.21,False
2024-03-04,S039,SKU0018,GARMENT,0,34.06,False
2024-03-04,S039,SKU0113,GARMENT,2,35.31,False
2024-03-04,S039,SKU0027,GARMENT,3,31.38,False
2024-03-04,S039,SKU0035,GARMENT,11,30.06,False
2024-03-04,S039,SKU0044,GARMENT,9,32.55,False
2024-03-04,S039,SKU0245,GARMENT,5,31.57,False
2024-03-04,S039,SKU0082,GARMENT,7,25.07,False
2024-03-04,S039,SKU0008,BAG,2,58.27,False
2024-03-04,S039,SKU0112,GARMENT,10,35.57,False
2024-03-04,S039,SKU0040,BAG,3,48.82,False
2024-03-04,S039,SKU0149,GARMENT,4,26.88,False
2024-03-04,S039,SKU0166,GARMENT,4,39.91,False
2024-03-04,S039,SKU0062,GARMENT,8,30.92,False
2024-03-04,S039,SKU0214,ACCESSORY,2,12.35,False
2024-03-04,S039,SKU0162,ACCESSORY,5,18.55,False
2024-03-04,S039,SKU0084,GARMENT,7,29.54,False
2024-03-04,S039,SKU0090,GARMENT,8,25.84,False
2024-03-04,S039,SKU0083,ACCESSORY,3,19.15,False
2024-03-04,S039,SKU0009,GARMENT,9,33.01,False
2024-03-04,S039,SKU0189,BAG,3,52.01,False
2024-03-04,S039,SKU0248,GARMENT,5,24.5,False
2024-03-04,S039,SKU0063,GARMENT,5,29.61,False
2024-03-04,S039,SKU0038,GARMENT,2,30.22,False
2024-03-04,S039,SKU0246,ACCESSORY,2,20.3,False
2024-03-04,S039,SKU0237,GARMENT,6,30.43,False
2024-03-04,S039,SKU0103,GARMENT,11,31.0,False
2024-03-04,S040,SKU0081,BAG,2,53.63,False
2024-03-04,S040,SKU0199,GARMENT,11,31.55,False
2024-03-04,S040,SKU0160,BAG,1,55.55,False
2024-03-04,S040,SKU0132,ACCESSORY,3,16.59,False
2024-03-04,S040,SKU0048,GARMENT,4,28.99,False
2024-03-04,S040,SKU0025,BAG,2,59.78,False
2024-03-04,S040,SKU0191,ACCESSORY,3,21.81,False
2024-03-04,S040,SKU0225,GARMENT,10,37.94,False
2024-03-04,S040,SKU0131,GARMENT,7,26.8,False
2024-03-04,S040,SKU0040,BAG,1,51.9,False
2024-03-04,S040,SKU0004,BAG,0,50.45,False
2024-03-04,S040,SKU0032,ACCESSORY,4,16.23,False
2024-03-04,S040,SKU0108,GARMENT,7,30.86,False
2024-03-04,S040,SKU0051,GARMENT,2,30.77,False
2024-03-04,S040,SKU0111,GARMENT,2,35.61,False
2024-03-04,S040,SKU0186,BAG,2,55.57,False
2024-03-04,S040,SKU0073,ACCESSORY,4,14.89,False
2024-03-04,S040,SKU0066,GARMENT,7,37.06,False
2024-03-04,S040,SKU0031,BAG,3,62.33,False
2024-03-04,S040,SKU0061,BAG,2,57.25,False
2024-03-04,S040,SKU0176,GARMENT,3,28.89,False
2024-03-04,S040,SKU0101,ACCESSORY,4,18.01,False
2024-03-04,S040,SKU0027,GARMENT,2,30.46,False
2024-03-04,S040,SKU0182,ACCESSORY,2,18.53,False
2024-03-04,S040,SKU0127,GARMENT,8,24.68,False
2024-03-04,S040,SKU0170,ACCESSORY,3,18.45,False
2024-03-04,S040,SKU0087,BAG,3,57.76,False
2024-03-04,S040,SKU0095,GARMENT,10,27.7,False
2024-03-04,S040,SKU0152,ACCESSORY,1,19.6,False
2024-03-04,S040,SKU0237,GARMENT,1,28.08,False
2024-03-04,S041,SKU0003,ACCESSORY,2,19.38,False
2024-03-04,S041,SKU0163,GARMENT,3,30.64,False
2024-03-04,S041,SKU0236,ACCESSORY,1,17.91,False
2024-03-04,S041,SKU0114,GARMENT,5,27.63,False
2024-03-04,S041,SKU0050,GARMENT,9,26.86,False
2024-03-04,S041,SKU0066,GARMENT,12,25.88,False
2024-03-04,S041,SKU0169,GARMENT,10,34.15,False
2024-03-04,S041,SKU0122,BAG,1,51.13,False
2024-03-04,S041,SKU0058,GARMENT,6,35.79,False
2024-03-04,S041,SKU0229,BAG,1,42.3,False
2024-03-04,S041,SKU0059,GARMENT,9,34.39,False
2024-03-04,S041,SKU0166,GARMENT,4,34.81,False
2024-03-04,S041,SKU0205,GARMENT,4,31.71,False
2024-03-04,S041,SKU0188,GARMENT,7,29.95,False
2024-03-04,S041,SKU0097,GARMENT,4,39.79,False
2024-03-04,S041,SKU0139,BAG,3,51.49,False
2024-03-04,S041,SKU0203,GARMENT,7,28.02,False
2024-03-04,S041,SKU0212,GARMENT,6,26.41,False
2024-03-04,S041,SKU0147,GARMENT,4,30.93,False
2024-03-04,S041,SKU0026,GARMENT,9,29.69,False
2024-03-04,S041,SKU0067,GARMENT,3,30.63,False
2024-03-04,S041,SKU0170,ACCESSORY,2,20.44,False
2024-03-04,S041,SKU0160,BAG,1,64.48,False
2024-03-04,S041,SKU0226,ACCESSORY,5,15.36,False
2024-03-04,S041,SKU0095,GARMENT,1,31.1,False
2024-03-04,S041,SKU0209,GARMENT,3,34.68,False
2024-03-04,S041,SKU0008,BAG,1,46.25,False
2024-03-04,S041,SKU0135,GARMENT,6,36.95,False
2024-03-04,S041,SKU0194,ACCESSORY,5,17.69,False
2024-03-04,S041,SKU0073,ACCESSORY,6,13.27,False
2024-03-04,S042,SKU0163,GARMENT,9,31.69,False
2024-03-04,S042,SKU0159,BAG,2,53.16,False
2024-03-04,S042,SKU0005,GARMENT,3,34.85,False
2024-03-04,S042,SKU0217,GARMENT,4,35.07,False
2024-03-04,S042,SKU0105,BAG,3,58.29,False
2024-03-04,S042,SKU0141,GARMENT,6,31.9,False
2024-03-04,S042,SKU0227,GARMENT,11,26.06,False
2024-03-04,S042,SKU0078,BAG,3,50.72,False
2024-03-04,S042,SKU0088,GARMENT,4,29.8,False
2024-03-04,S042,SKU0050,GARMENT,7,30.98,False
2024-03-04,S042,SKU0118,BAG,3,47.09,False
2024-03-04,S042,SKU0190,GARMENT,9,29.6,False
2024-03-04,S042,SKU0189,BAG,2,62.56,False
2024-03-04,S042,SKU0058,GARMENT,3,21.48,False
2024-03-04,S042,SKU0172,GARMENT,3,24.16,False
2024-03-04,S042,SKU0041,GARMENT,2,30.3,False
2024-03-04,S042,SKU0124,GARMENT,3,30.87,False
2024-03-04,S042,SKU0003,ACCESSORY,3,16.85,False
2024-03-04,S042,SKU0072,GARMENT,5,28.27,False
2024-03-04,S042,SKU0157,GARMENT,10,24.84,False
2024-03-04,S042,SKU0195,GARMENT,8,22.42,False
2024-03-04,S042,SKU0079,GARMENT,7,29.99,False
2024-03-04,S042,SKU0230,GARMENT,3,32.19,False
2024-03-04,S042,SKU0107,GARMENT,7,31.12,False
2024-03-04,S042,SKU0186,BAG,2,40.76,False
2024-03-04,S042,SKU0126,GARMENT,3,29.39,False
2024-03-04,S042,SKU0130,GARMENT,12,26.15,False
2024-03-04,S042,SKU0033,GARMENT,2,31.11,False
2024-03-04,S042,SKU0248,GARMENT,5,31.97,False
2024-03-04,S042,SKU0071,GARMENT,0,31.6,False
2024-03-04,S043,SKU0055,BAG,0,51.99,False
2024-03-04,S043,SKU0079,GARMENT,7,27.42,False
2024-03-04,S043,SKU0059,GARMENT,6,30.2,False
2024-03-04,S043,SKU0160,BAG,2,53.74,False
2024-03-04,S043,SKU0141,GARMENT,7,27.22,False
2024-03-04,S043,SKU0192,GARMENT,0,31.41,False
2024-03-04,S043,SKU0234,GARMENT,7,28.35,False
2024-03-04,S043,SKU0236,ACCESSORY,3,15.63,False
2024-03-04,S043,SKU0037,GARMENT,2,32.0,False
2024-03-04,S043,SKU0029,GARMENT,2,32.01,False
2024-03-04,S043,SKU0071,GARMENT,2,33.67,False
2024-03-04,S043,SKU0146,GARMENT,8,30.85,False
2024-03-04,S043,SKU0131,GARMENT,10,32.98,False
2024-03-04,S043,SKU0203,GARMENT,7,31.95,False
2024-03-04,S043,SKU0030,BAG,1,54.37,False
2024-03-04,S043,SKU0191,ACCESSORY,5,19.64,False
2024-03-04,S043,SKU0244,GARMENT,4,31.43,False
2024-03-04,S043,SKU0245,GARMENT,5,33.52,False
2024-03-04,S043,SKU0112,GARMENT,6,28.41,False
2024-03-04,S043,SKU0209,GARMENT,10,32.55,False
2024-03-04,S043,SKU0178,ACCESSORY,1,17.78,False
2024-03-04,S043,SKU0202,ACCESSORY,4,18.87,False
2024-03-04,S043,SKU0121,GARMENT,6,29.11,False
2024-03-04,S043,SKU0103,GARMENT,4,31.62,False
2024-03-04,S043,SKU0074,GARMENT,6,29.8,False
2024-03-04,S043,SKU0181,ACCESSORY,4,14.45,False
2024-03-04,S043,SKU0132,ACCESSORY,2,17.85,False
2024-03-04,S043,SKU0243,GARMENT,10,26.3,False
2024-03-04,S043,SKU0036,GARMENT,5,31.84,False
2024-03-04,S043,SKU0078,BAG,1,49.52,False
2024-03-04,S044,SKU0188,GARMENT,2,22.39,False
2024-03-04,S044,SKU0072,GARMENT,7,30.11,False
2024-03-04,S044,SKU0209,GARMENT,7,29.33,False
2024-03-04,S044,SKU0004,BAG,2,62.69,False
2024-03-04,S044,SKU0130,GARMENT,2,27.06,False
2024-03-04,S044,SKU0145,GARMENT,9,27.72,False
2024-03-04,S044,SKU0194,ACCESSORY,4,20.28,False
2024-03-04,S044,SKU0144,GARMENT,13,24.04,False
2024-03-04,S044,SKU0181,ACCESSORY,2,19.24,False
2024-03-04,S044,SKU0211,BAG,1,48.67,False
2024-03-04,S044,SKU0099,GARMENT,7,30.18,False
2024-03-04,S044,SKU0198,ACCESSORY,3,20.54,False
2024-03-04,S044,SKU0221,GARMENT,4,33.8,False
2024-03-04,S044,SKU0245,GARMENT,6,31.15,False
2024-03-04,S044,SKU0185,BAG,2,50.18,False
2024-03-04,S044,SKU0189,BAG,1,54.1,False
2024-03-04,S044,SKU0204,GARMENT,6,29.5,False
2024-03-04,S044,SKU0126,GARMENT,4,35.04,False
2024-03-04,S044,SKU0225,GARMENT,0,28.77,False
2024-03-04,S044,SKU0150,GARMENT,1,33.26,False
2024-03-04,S044,SKU0104,ACCESSORY,4,16.31,False
2024-03-04,S044,SKU0128,GARMENT,4,35.87,False
2024-03-04,S044,SKU0137,ACCESSORY,0,18.73,False
2024-03-04,S044,SKU0223,BAG,2,54.05,False
2024-03-04,S044,SKU0040,BAG,2,49.6,False
2024-03-04,S044,SKU0047,GARMENT,3,26.92,False
2024-03-04,S044,SKU0250,GARMENT,6,31.3,False
2024-03-04,S044,SKU0239,GARMENT,2,34.96,False
2024-03-04,S044,SKU0124,GARMENT,4,35.48,False
2024-03-04,S044,SKU0017,GARMENT,7,25.57,False
2024-03-04,S045,SKU0205,GARMENT,4,35.06,False
2024-03-04,S045,SKU0038,GARMENT,5,27.64,False
2024-03-04,S045,SKU0154,GARMENT,2,32.92,False
2024-03-04,S045,SKU0102,BAG,2,53.43,False
2024-03-04,S045,SKU0197,GARMENT,7,24.83,False
2024-03-04,S045,SKU0206,GARMENT,3,33.03,False
2024-03-04,S045,SKU0016,GARMENT,9,28.16,False
2024-03-04,S045,SKU0146,GARMENT,6,28.93,False
2024-03-04,S045,SKU0075,GARMENT,7,36.59,False
