week_start,store_id,sku_id,on_hand_units,safety_stock,reorder_point
2024-03-25,S021,SKU0058,11,4,15
2024-03-25,S021,SKU0190,10,4,15
2024-03-25,S021,SKU0050,13,4,15
2024-03-25,S021,SKU0028,19,4,15
2024-03-25,S021,SKU0105,4,2,5
2024-03-25,S021,SKU0230,18,4,15
2024-03-25,S021,SKU0008,5,2,5
2024-03-25,S021,SKU0123,14,4,15
2024-03-25,S021,SKU0127,12,4,15
2024-03-25,S021,SKU0076,11,4,15
2024-03-25,S021,SKU0195,18,4,15
2024-03-25,S021,SKU0101,4,2,7
2024-03-25,S021,SKU0247,21,4,15
2024-03-25,S021,SKU0238,4,2,5
2024-03-25,S022,SKU0176,22,6,23
2024-03-25,S022,SKU0042,13,3,12
2024-03-25,S022,SKU0036,14,6,23
2024-03-25,S022,SKU0178,12,3,12
2024-03-25,S022,SKU0001,4,2,7
2024-03-25,S022,SKU0045,13,3,12
2024-03-25,S022,SKU0162,7,3,12
2024-03-25,S022,SKU0191,10,3,12
2024-03-25,S022,SKU0199,26,6,23
2024-03-25,S022,SKU0247,15,6,23
2024-03-25,S022,SKU0149,27,6,23
2024-03-25,S022,SKU0034,34,6,23
2024-03-25,S022,SKU0093,15,6,23
2024-03-25,S022,SKU0030,5,2,7
2024-03-25,S022,SKU0120,11,2,7
2024-03-25,S022,SKU0037,20,6,23
2024-03-25,S022,SKU0094,14,6,23
2024-03-25,S022,SKU0091,28,6,23
2024-03-25,S022,SKU0021,4,2,7
2024-03-25,S022,SKU0170,13,3,12
2024-03-25,S022,SKU0127,29,6,23
2024-03-25,S022,SKU0224,12,3,12
2024-03-25,S022,SKU0099,37,6,23
2024-03-25,S022,SKU0100,11,3,12
2024-03-25,S022,SKU0068,19,6,23
2024-03-25,S022,SKU0079,27,6,23
2024-03-25,S022,SKU0005,25,6,23
2024-03-25,S022,SKU0187,14,6,23
2024-03-25,S022,SKU0184,27,6,23
2024-03-25,S022,SKU0175,17,6,23
2024-03-25,S023,SKU0135,16,4,15
2024-03-25,S023,SKU0100,9,2,7
2024-03-25,S023,SKU0224,6,2,7
2024-03-25,S023,SKU0142,18,4,15
2024-03-25,S023,SKU0248,20,4,15
2024-03-25,S023,SKU0042,4,2,7
2024-03-25,S023,SKU0075,15,4,15
2024-03-25,S023,SKU0124,10,4,15
2024-03-25,S023,SKU0051,12,4,15
2024-03-25,S023,SKU0097,15,4,15
2024-03-25,S023,SKU0045,9,2,7
2024-03-25,S023,SKU0176,6,4,15
2024-03-25,S023,SKU0143,6,2,7
2024-03-25,S023,SKU0139,1,2,5
2024-03-25,S023,SKU0174,7,2,7
2024-03-25,S023,SKU0063,13,4,15
2024-03-25,S023,SKU0076,19,4,15
2024-03-25,S023,SKU0013,6,2,5
2024-03-25,S023,SKU0158,4,2,5
2024-03-25,S023,SKU0141,18,4,15
2024-03-25,S023,SKU0021,6,2,5
2024-03-25,S023,SKU0073,3,2,7
2024-03-25,S023,SKU0108,19,4,15
2024-03-25,S023,SKU0058,10,4,15
2024-03-25,S023,SKU0193,7,4,15
2024-03-25,S023,SKU0088,18,4,15
2024-03-25,S023,SKU0237,9,4,15
2024-03-25,S023,SKU0053,3,2,5
2024-03-25,S023,SKU0167,6,2,7
2024-03-25,S023,SKU0005,22,4,15
2024-03-25,S024,SKU0117,5,2,5
2024-03-25,S024,SKU0092,1,2,5
2024-03-25,S024,SKU0106,5,2,5
2024-03-25,S024,SKU0020,5,2,5
2024-03-25,S024,SKU0080,5,2,5
2024-03-25,S024,SKU0047,6,4,15
2024-03-25,S024,SKU0116,6,2,7
2024-03-25,S024,SKU0103,14,4,15
2024-03-25,S024,SKU0123,12,4,15
2024-03-25,S024,SKU0052,2,4,15
2024-03-25,S024,SKU0040,5,2,5
2024-03-25,S024,SKU0240,10,4,15
2024-03-25,S024,SKU0132,8,2,7
2024-03-25,S024,SKU0213,10,4,15
2024-03-25,S024,SKU0232,2,4,15
2024-03-25,S024,SKU0065,7,2,5
2024-03-25,S024,SKU0167,8,2,7
2024-03-25,S024,SKU0151,4,2,7
2024-03-25,S024,SKU0241,1,2,7
2024-03-25,S024,SKU0165,15,4,15
2024-03-25,S024,SKU0025,6,2,5
2024-03-25,S024,SKU0233,4,2,7
2024-03-25,S024,SKU0036,9,4,15
2024-03-25,S024,SKU0081,3,2,5
2024-03-25,S024,SKU0194,8,2,7
2024-03-25,S024,SKU0091,14,4,15
2024-03-25,S024,SKU0247,11,4,15
2024-03-25,S024,SKU0122,6,2,5
2024-03-25,S024,SKU0058,15,4,15
2024-03-25,S024,SKU0005,15,4,15
2024-03-25,S025,SKU0097,3,6,23
2024-03-25,S025,SKU0055,8,2,7
2024-03-25,S025,SKU0072,13,6,23
2024-03-25,S025,SKU0215,7,2,7
2024-03-25,S025,SKU0100,11,3,12
2024-03-25,S025,SKU0135,8,6,23
2024-03-25,S025,SKU0211,3,2,7
2024-03-25,S025,SKU0076,11,6,23
2024-03-25,S025,SKU0202,9,3,12
2024-03-25,S025,SKU0142,25,6,23
2024-03-25,S025,SKU0034,15,6,23
2024-03-25,S025,SKU0147,26,6,23
2024-03-25,S025,SKU0077,14,6,23
2024-03-25,S025,SKU0177,31,6,23
2024-03-25,S025,SKU0029,17,6,23
2024-03-25,S025,SKU0017,12,6,23
2024-03-25,S025,SKU0064,5,2,7
2024-03-25,S025,SKU0191,9,3,12
2024-03-25,S025,SKU0104,13,3,12
2024-03-25,S025,SKU0227,37,6,23
2024-03-25,S025,SKU0073,11,3,12
2024-03-25,S025,SKU0106,6,2,7
2024-03-25,S025,SKU0021,5,2,7
2024-03-25,S025,SKU0091,18,6,23
2024-03-25,S025,SKU0136,14,6,23
2024-03-25,S025,SKU0012,21,3,12
2024-03-25,S025,SKU0096,3,2,7
2024-03-25,S025,SKU0225,22,6,23
2024-03-25,S025,SKU0153,17,6,23
2024-03-25,S025,SKU0070,33,6,23
2024-03-25,S026,SKU0141,17,6,23
2024-03-25,S026,SKU0227,17,6,23
2024-03-25,S026,SKU0095,16,6,23
2024-03-25,S026,SKU0028,26,6,23
2024-03-25,S026,SKU0217,31,6,23
2024-03-25,S026,SKU0121,3,6,23
2024-03-25,S026,SKU0057,21,6,23
2024-03-25,S026,SKU0197,17,6,23
2024-03-25,S026,SKU0062,34,6,23
2024-03-25,S026,SKU0245,27,6,23
2024-03-25,S026,SKU0040,6,2,7
2024-03-25,S026,SKU0009,29,6,23
2024-03-25,S026,SKU0131,32,6,23
2024-03-25,S026,SKU0132,8,3,12
2024-03-25,S026,SKU0241,10,3,12
2024-03-25,S026,SKU0125,19,6,23
2024-03-25,S026,SKU0210,11,6,23
2024-03-25,S026,SKU0214,4,3,12
2024-03-25,S026,SKU0150,11,6,23
2024-03-25,S026,SKU0185,5,2,7
2024-03-25,S026,SKU0194,6,3,12
2024-03-25,S026,SKU0020,4,2,7
2024-03-25,S026,SKU0147,14,6,23
2024-03-25,S026,SKU0058,19,6,23
2024-03-25,S026,SKU0130,11,6,23
2024-03-25,S026,SKU0135,21,6,23
2024-03-25,S026,SKU0163,19,6,23
2024-03-25,S026,SKU0183,33,6,23
2024-03-25,S026,SKU0071,0,6,23
2024-03-25,S026,SKU0053,0,2,7
2024-03-25,S027,SKU0010,30,6,23
2024-03-25,S027,SKU0237,38,6,23
2024-03-25,S027,SKU0126,19,6,23
2024-03-25,S027,SKU0169,28,6,23
2024-03-25,S027,SKU0203,21,6,23
2024-03-25,S027,SKU0159,10,2,7
2024-03-25,S027,SKU0185,3,2,7
2024-03-25,S027,SKU0109,39,6,23
2024-03-25,S027,SKU0096,9,2,7
2024-03-25,S027,SKU0223,6,2,7
2024-03-25,S027,SKU0144,21,6,23
2024-03-25,S027,SKU0101,16,3,12
2024-03-25,S027,SKU0093,13,6,23
2024-03-25,S027,SKU0239,7,6,23
2024-03-25,S027,SKU0195,18,6,23
2024-03-25,S027,SKU0187,13,6,23
2024-03-25,S027,SKU0020,6,2,7
2024-03-25,S027,SKU0104,14,3,12
2024-03-25,S027,SKU0155,20,6,23
2024-03-25,S027,SKU0100,12,3,12
2024-03-25,S027,SKU0148,16,6,23
2024-03-25,S027,SKU0161,22,6,23
2024-03-25,S027,SKU0162,9,3,12
2024-03-25,S027,SKU0061,0,2,7
2024-03-25,S027,SKU0014,15,3,12
2024-03-25,S027,SKU0244,23,6,23
2024-03-25,S027,SKU0232,26,6,23
2024-03-25,S027,SKU0137,12,3,12
2024-03-25,S027,SKU0139,11,2,7
2024-03-25,S027,SKU0226,7,3,12
2024-03-25,S028,SKU0037,10,4,15
2024-03-25,S028,SKU0154,10,4,15
2024-03-25,S028,SKU0165,20,4,15
2024-03-25,S028,SKU0089,28,4,15
2024-03-25,S028,SKU0007,3,2,5
2024-03-25,S028,SKU0040,4,2,5
2024-03-25,S028,SKU0100,3,2,7
2024-03-25,S028,SKU0137,1,2,7
2024-03-25,S028,SKU0081,6,2,5
2024-03-25,S028,SKU0246,6,2,7
2024-03-25,S028,SKU0142,6,4,15
2024-03-25,S028,SKU0111,16,4,15
2024-03-25,S028,SKU0030,3,2,5
2024-03-25,S028,SKU0027,3,4,15
2024-03-25,S028,SKU0145,4,4,15
2024-03-25,S028,SKU0190,11,4,15
2024-03-25,S028,SKU0069,16,4,15
2024-03-25,S028,SKU0039,13,4,15
2024-03-25,S028,SKU0166,15,4,15
2024-03-25,S028,SKU0183,13,4,15
2024-03-25,S028,SKU0195,14,4,15
2024-03-25,S028,SKU0112,21,4,15
2024-03-25,S028,SKU0101,7,2,7
2024-03-25,S028,SKU0248,26,4,15
2024-03-25,S028,SKU0091,13,4,15
2024-03-25,S028,SKU0122,4,2,5
2024-03-25,S028,SKU0076,9,4,15
2024-03-25,S028,SKU0044,22,4,15
2024-03-25,S028,SKU0093,15,4,15
2024-03-25,S028,SKU0070,13,4,15
2024-03-25,S029,SKU0124,20,4,15
2024-03-25,S029,SKU0112,21,4,15
2024-03-25,S029,SKU0141,9,4,15
2024-03-25,S029,SKU0095,17,4,15
2024-03-25,S029,SKU0115,9,4,15
2024-03-25,S029,SKU0225,19,4,15
2024-03-25,S029,SKU0009,18,4,15
2024-03-25,S029,SKU0027,10,4,15
2024-03-25,S029,SKU0048,9,4,15
2024-03-25,S029,SKU0100,3,2,7
2024-03-25,S029,SKU0210,15,4,15
2024-03-25,S029,SKU0052,14,4,15
2024-03-25,S029,SKU0110,6,2,7
2024-03-25,S029,SKU0139,7,2,5
2024-03-25,S029,SKU0203,17,4,15
2024-03-25,S029,SKU0088,7,4,15
2024-03-25,S029,SKU0073,6,2,7
2024-03-25,S029,SKU0151,6,2,7
2024-03-25,S029,SKU0103,12,4,15
2024-03-25,S029,SKU0204,8,4,15
2024-03-25,S029,SKU0143,5,2,7
2024-03-25,S029,SKU0174,5,2,7
2024-03-25,S029,SKU0096,5,2,5
2024-03-25,S029,SKU0080,3,2,5
2024-03-25,S029,SKU0054,8,2,5
2024-03-25,S029,SKU0127,14,4,15
2024-03-25,S029,SKU0013,5,2,5
2024-03-25,S029,SKU0187,10,4,15
2024-03-25,S029,SKU0176,9,4,15
2024-03-25,S029,SKU0215,3,2,5
2024-03-25,S030,SKU0031,4,2,7
2024-03-25,S030,SKU0093,18,6,23
2024-03-25,S030,SKU0166,14,6,23
2024-03-25,S030,SKU0077,27,6,23
2024-03-25,S030,SKU0046,14,3,12
2024-03-25,S030,SKU0081,4,2,7
2024-03-25,S030,SKU0084,23,6,23
2024-03-25,S030,SKU0089,20,6,23
2024-03-25,S030,SKU0241,6,3,12
2024-03-25,S030,SKU0038,9,6,23
2024-03-25,S030,SKU0088,19,6,23
2024-03-25,S030,SKU0212,25,6,23
2024-03-25,S030,SKU0098,16,6,23
2024-03-25,S030,SKU0149,25,6,23
2024-03-25,S030,SKU0026,14,6,23
2024-03-25,S030,SKU0172,13,6,23
2024-03-25,S030,SKU0015,23,6,23
2024-03-25,S030,SKU0161,25,6,23
2024-03-25,S030,SKU0073,14,3,12
2024-03-25,S030,SKU0091,18,6,23
2024-03-25,S030,SKU0217,27,6,23
2024-03-25,S030,SKU0189,4,2,7
2024-03-25,S030,SKU0132,17,3,12
2024-03-25,S030,SKU0226,6,3,12
2024-03-25,S030,SKU0041,20,6,23
2024-03-25,S030,SKU0141,24,6,23
2024-03-25,S030,SKU0155,17,6,23
2024-03-25,S030,SKU0065,5,2,7
2024-03-25,S030,SKU0194,14,3,12
2024-03-25,S030,SKU0199,13,6,23
2024-03-25,S031,SKU0053,6,2,5
2024-03-25,S031,SKU0214,10,2,7
2024-03-25,S031,SKU0250,20,4,15
2024-03-25,S031,SKU0080,4,2,5
2024-03-25,S031,SKU0037,21,4,15
2024-03-25,S031,SKU0178,8,2,7
2024-03-25,S031,SKU0016,16,4,15
2024-03-25,S031,SKU0193,20,4,15
2024-03-25,S031,SKU0069,23,4,15
2024-03-25,S031,SKU0126,19,4,15
2024-03-25,S031,SKU0142,8,4,15
2024-03-25,S031,SKU0021,4,2,5
2024-03-25,S031,SKU0094,10,4,15
2024-03-25,S031,SKU0117,5,2,5
2024-03-25,S031,SKU0076,20,4,15
2024-03-25,S031,SKU0011,20,4,15
2024-03-25,S031,SKU0026,9,4,15
2024-03-25,S031,SKU0232,22,4,15
2024-03-25,S031,SKU0169,22,4,15
2024-03-25,S031,SKU0201,6,2,5
2024-03-25,S031,SKU0057,8,4,15
2024-03-25,S031,SKU0050,11,4,15
2024-03-25,S031,SKU0184,16,4,15
2024-03-25,S031,SKU0245,8,4,15
2024-03-25,S031,SKU0100,4,2,7
2024-03-25,S031,SKU0172,8,4,15
2024-03-25,S031,SKU0066,19,4,15
2024-03-25,S031,SKU0145,15,4,15
2024-03-25,S031,SKU0065,7,2,5
2024-03-25,S031,SKU0111,7,4,15
2024-03-25,S032,SKU0173,12,6,23
2024-03-25,S032,SKU0025,7,2,7
2024-03-25,S032,SKU0156,11,2,7
2024-03-25,S032,SKU0235,6,3,12
2024-03-25,S032,SKU0167,2,3,12
2024-03-25,S032,SKU0047,11,6,23
2024-03-25,S032,SKU0060,20,6,23
2024-03-25,S032,SKU0203,17,6,23
2024-03-25,S032,SKU0105,5,2,7
2024-03-25,S032,SKU0036,27,6,23
2024-03-25,S032,SKU0240,4,6,23
2024-03-25,S032,SKU0171,25,6,23
2024-03-25,S032,SKU0109,18,6,23
2024-03-25,S032,SKU0204,10,6,23
2024-03-25,S032,SKU0232,14,6,23
2024-03-25,S032,SKU0008,5,2,7
2024-03-25,S032,SKU0062,20,6,23
2024-03-25,S032,SKU0040,4,2,7
2024-03-25,S032,SKU0207,28,6,23
2024-03-25,S032,SKU0137,4,3,12
2024-03-25,S032,SKU0011,18,6,23
2024-03-25,S032,SKU0012,8,3,12
2024-03-25,S032,SKU0139,10,2,7
2024-03-25,S032,SKU0185,3,2,7
2024-03-25,S032,SKU0020,8,2,7
2024-03-25,S032,SKU0089,33,6,23
2024-03-25,S032,SKU0214,9,3,12
2024-03-25,S032,SKU0110,7,3,12
2024-03-25,S032,SKU0201,4,2,7
2024-03-25,S032,SKU0181,12,3,12
2024-03-25,S033,SKU0102,4,2,5
2024-03-25,S033,SKU0003,5,2,7
2024-03-25,S033,SKU0213,18,4,15
2024-03-25,S033,SKU0109,12,4,15
2024-03-25,S033,SKU0040,3,2,5
2024-03-25,S033,SKU0092,5,2,5
2024-03-25,S033,SKU0104,1,2,7
2024-03-25,S033,SKU0095,27,4,15
2024-03-25,S033,SKU0016,10,4,15
2024-03-25,S033,SKU0230,15,4,15
2024-03-25,S033,SKU0072,12,4,15
2024-03-25,S033,SKU0031,5,2,5
2024-03-25,S033,SKU0028,6,4,15
2024-03-25,S033,SKU0176,8,4,15
2024-03-25,S033,SKU0206,14,4,15
2024-03-25,S033,SKU0030,6,2,5
2024-03-25,S033,SKU0111,5,4,15
2024-03-25,S033,SKU0202,4,2,7
2024-03-25,S033,SKU0229,4,2,5
2024-03-25,S033,SKU0058,11,4,15
2024-03-25,S033,SKU0201,6,2,5
2024-03-25,S033,SKU0178,6,2,7
2024-03-25,S033,SKU0175,20,4,15
2024-03-25,S033,SKU0174,9,2,7
2024-03-25,S033,SKU0160,6,2,5
2024-03-25,S033,SKU0203,12,4,15
2024-03-25,S033,SKU0219,6,2,7
2024-03-25,S033,SKU0017,14,4,15
2024-03-25,S033,SKU0126,10,4,15
2024-03-25,S033,SKU0032,7,2,7
2024-03-25,S034,SKU0008,7,2,5
2024-03-25,S034,SKU0098,14,4,15
2024-03-25,S034,SKU0099,15,4,15
2024-03-25,S034,SKU0079,24,4,15
2024-03-25,S034,SKU0204,26,4,15
2024-03-25,S034,SKU0249,16,4,15
2024-03-25,S034,SKU0138,1,4,15
2024-03-25,S034,SKU0052,13,4,15
2024-03-25,S034,SKU0056,4,2,5
2024-03-25,S034,SKU0195,26,4,15
2024-03-25,S034,SKU0223,1,2,5
2024-03-25,S034,SKU0040,6,2,5
2024-03-25,S034,SKU0178,7,2,7
2024-03-25,S034,SKU0120,3,2,5
2024-03-25,S034,SKU0025,2,2,5
2024-03-25,S034,SKU0196,14,4,15
2024-03-25,S034,SKU0121,16,4,15
2024-03-25,S034,SKU0127,11,4,15
2024-03-25,S034,SKU0048,21,4,15
2024-03-25,S034,SKU0102,5,2,5
2024-03-25,S034,SKU0170,9,2,7
2024-03-25,S034,SKU0080,4,2,5
2024-03-25,S034,SKU0213,20,4,15
2024-03-25,S034,SKU0219,6,2,7
2024-03-25,S034,SKU0227,2,4,15
2024-03-25,S034,SKU0109,18,4,15
2024-03-25,S034,SKU0074,14,4,15
2024-03-25,S034,SKU0143,7,2,7
2024-03-25,S034,SKU0036,18,4,15
2024-03-25,S034,SKU0209,4,4,15
2024-03-25,S035,SKU0172,11,4,15
2024-03-25,S035,SKU0221,11,4,15
2024-03-25,S035,SKU0189,6,2,5
2024-03-25,S035,SKU0211,7,2,5
2024-03-25,S035,SKU0071,18,4,15
2024-03-25,S035,SKU0015,23,4,15
2024-03-25,S035,SKU0160,5,2,5
2024-03-25,S035,SKU0011,12,4,15
2024-03-25,S035,SKU0233,6,2,7
2024-03-25,S035,SKU0174,9,2,7
2024-03-25,S035,SKU0086,18,4,15
2024-03-25,S035,SKU0009,18,4,15
2024-03-25,S035,SKU0202,8,2,7
2024-03-25,S035,SKU0127,20,4,15
2024-03-25,S035,SKU0186,4,2,5
2024-03-25,S035,SKU0246,4,2,7
2024-03-25,S035,SKU0099,9,4,15
2024-03-25,S035,SKU0137,11,2,7
2024-03-25,S035,SKU0084,18,4,15
2024-03-25,S035,SKU0193,12,4,15
2024-03-25,S035,SKU0111,16,4,15
2024-03-25,S035,SKU0027,13,4,15
2024-03-25,S035,SKU0184,10,4,15
2024-03-25,S035,SKU0194,3,2,7
2024-03-25,S035,SKU0004,4,2,5
2024-03-25,S035,SKU0123,14,4,15
2024-03-25,S035,SKU0101,4,2,7
2024-03-25,S035,SKU0063,15,4,15
2024-03-25,S035,SKU0195,15,4,15
2024-03-25,S035,SKU0120,6,2,5
2024-03-25,S036,SKU0079,15,6,23
2024-03-25,S036,SKU0221,21,6,23
2024-03-25,S036,SKU0109,15,6,23
2024-03-25,S036,SKU0238,3,2,7
2024-03-25,S036,SKU0186,2,2,7
2024-03-25,S036,SKU0176,18,6,23
2024-03-25,S036,SKU0029,23,6,23
2024-03-25,S036,SKU0101,14,3,12
2024-03-25,S036,SKU0082,22,6,23
2024-03-25,S036,SKU0081,8,2,7
2024-03-25,S036,SKU0034,25,6,23
2024-03-25,S036,SKU0157,33,6,23
2024-03-25,S036,SKU0049,5,2,7
2024-03-25,S036,SKU0088,9,6,23
2024-03-25,S036,SKU0063,4,6,23
2024-03-25,S036,SKU0096,10,2,7
2024-03-25,S036,SKU0098,20,6,23
2024-03-25,S036,SKU0207,21,6,23
2024-03-25,S036,SKU0201,5,2,7
2024-03-25,S036,SKU0002,28,6,23
2024-03-25,S036,SKU0100,13,3,12
2024-03-25,S036,SKU0061,7,2,7
2024-03-25,S036,SKU0116,12,3,12
2024-03-25,S036,SKU0181,14,3,12
2024-03-25,S036,SKU0143,12,3,12
2024-03-25,S036,SKU0046,7,3,12
2024-03-25,S036,SKU0170,12,3,12
2024-03-25,S036,SKU0036,16,6,23
2024-03-25,S036,SKU0246,12,3,12
2024-03-25,S036,SKU0130,13,6,23
2024-03-25,S037,SKU0017,16,6,23
2024-03-25,S037,SKU0138,16,6,23
2024-03-25,S037,SKU0212,12,6,23
2024-03-25,S037,SKU0064,7,2,7
2024-03-25,S037,SKU0144,23,6,23
2024-03-25,S037,SKU0026,23,6,23
2024-03-25,S037,SKU0054,5,2,7
2024-03-25,S037,SKU0217,19,6,23
2024-03-25,S037,SKU0192,31,6,23
2024-03-25,S037,SKU0041,19,6,23
2024-03-25,S037,SKU0215,9,2,7
2024-03-25,S037,SKU0106,11,2,7
2024-03-25,S037,SKU0022,12,6,23
2024-03-25,S037,SKU0129,26,6,23
2024-03-25,S037,SKU0155,18,6,23
2024-03-25,S037,SKU0225,34,6,23
2024-03-25,S037,SKU0243,26,6,23
2024-03-25,S037,SKU0071,19,6,23
2024-03-25,S037,SKU0004,10,2,7
2024-03-25,S037,SKU0088,19,6,23
2024-03-25,S037,SKU0053,5,2,7
2024-03-25,S037,SKU0140,31,6,23
2024-03-25,S037,SKU0170,12,3,12
2024-03-25,S037,SKU0020,6,2,7
2024-03-25,S037,SKU0124,21,6,23
2024-03-25,S037,SKU0092,7,2,7
2024-03-25,S037,SKU0191,11,3,12
2024-03-25,S037,SKU0133,8,6,23
2024-03-25,S037,SKU0082,24,6,23
2024-03-25,S037,SKU0175,30,6,23
2024-03-25,S038,SKU0092,3,2,5
2024-03-25,S038,SKU0093,13,4,15
2024-03-25,S038,SKU0003,6,2,7
2024-03-25,S038,SKU0074,22,4,15
2024-03-25,S038,SKU0236,8,2,7
2024-03-25,S038,SKU0111,5,4,15
2024-03-25,S038,SKU0073,10,2,7
2024-03-25,S038,SKU0201,5,2,5
2024-03-25,S038,SKU0149,13,4,15
2024-03-25,S038,SKU0215,4,2,5
2024-03-25,S038,SKU0213,17,4,15
2024-03-25,S038,SKU0126,16,4,15
2024-03-25,S038,SKU0028,12,4,15
2024-03-25,S038,SKU0159,3,2,5
2024-03-25,S038,SKU0193,11,4,15
2024-03-25,S038,SKU0173,9,4,15
2024-03-25,S038,SKU0068,24,4,15
2024-03-25,S038,SKU0229,7,2,5
2024-03-25,S038,SKU0146,17,4,15
2024-03-25,S038,SKU0100,9,2,7
2024-03-25,S038,SKU0067,5,4,15
2024-03-25,S038,SKU0172,2,4,15
2024-03-25,S038,SKU0002,25,4,15
2024-03-25,S038,SKU0061,3,2,5
2024-03-25,S038,SKU0096,5,2,5
2024-03-25,S038,SKU0063,9,4,15
2024-03-25,S038,SKU0052,7,4,15
2024-03-25,S038,SKU0095,13,4,15
2024-03-25,S038,SKU0020,4,2,5
2024-03-25,S038,SKU0119,13,4,15
2024-03-25,S039,SKU0020,6,2,7
2024-03-25,S039,SKU0150,28,6,23
2024-03-25,S039,SKU0169,12,6,23
2024-03-25,S039,SKU0026,38,6,23
2024-03-25,S039,SKU0112,25,6,23
2024-03-25,S039,SKU0007,4,2,7
2024-03-25,S039,SKU0102,6,2,7
2024-03-25,S039,SKU0072,21,6,23
2024-03-25,S039,SKU0082,7,6,23
2024-03-25,S039,SKU0237,37,6,23
2024-03-25,S039,SKU0058,25,6,23
2024-03-25,S039,SKU0161,12,6,23
2024-03-25,S039,SKU0076,22,6,23
2024-03-25,S039,SKU0160,8,2,7
2024-03-25,S039,SKU0134,21,6,23
2024-03-25,S039,SKU0036,16,6,23
2024-03-25,S039,SKU0051,19,6,23
2024-03-25,S039,SKU0061,9,2,7
2024-03-25,S039,SKU0001,4,2,7
2024-03-25,S039,SKU0092,3,2,7
2024-03-25,S039,SKU0115,6,6,23
2024-03-25,S039,SKU0233,3,3,12
2024-03-25,S039,SKU0226,18,3,12
2024-03-25,S039,SKU0081,10,2,7
2024-03-25,S039,SKU0126,8,6,23
2024-03-25,S039,SKU0109,16,6,23
2024-03-25,S039,SKU0196,6,6,23
2024-03-25,S039,SKU0140,34,6,23
2024-03-25,S039,SKU0213,21,6,23
2024-03-25,S039,SKU0214,9,3,12
2024-03-25,S040,SKU0191,17,3,12
2024-03-25,S040,SKU0002,27,6,23
2024-03-25,S040,SKU0231,20,6,23
2024-03-25,S040,SKU0206,18,6,23
2024-03-25,S040,SKU0054,5,2,7
2024-03-25,S040,SKU0056,5,2,7
2024-03-25,S040,SKU0077,28,6,23
2024-03-25,S040,SKU0026,23,6,23
2024-03-25,S040,SKU0141,2,6,23
2024-03-25,S040,SKU0171,25,6,23
2024-03-25,S040,SKU0152,20,3,12
2024-03-25,S040,SKU0243,29,6,23
2024-03-25,S040,SKU0074,26,6,23
2024-03-25,S040,SKU0225,7,6,23
2024-03-25,S040,SKU0051,26,6,23
2024-03-25,S040,SKU0161,24,6,23
2024-03-25,S040,SKU0028,18,6,23
2024-03-25,S040,SKU0081,6,2,7
2024-03-25,S040,SKU0090,15,6,23
2024-03-25,S040,SKU0061,4,2,7
2024-03-25,S040,SKU0049,6,2,7
2024-03-25,S040,SKU0040,1,2,7
2024-03-25,S040,SKU0201,5,2,7
2024-03-25,S040,SKU0198,7,3,12
2024-03-25,S040,SKU0017,29,6,23
2024-03-25,S040,SKU0062,18,6,23
2024-03-25,S040,SKU0096,6,2,7
2024-03-25,S040,SKU0042,10,3,12
2024-03-25,S040,SKU0242,7,2,7
2024-03-25,S040,SKU0103,16,6,23
2024-03-25,S041,SKU0180,4,2,5
2024-03-25,S041,SKU0070,14,4,15
2024-03-25,S041,SKU0108,18,4,15
2024-03-25,S041,SKU0117,4,2,5
2024-03-25,S041,SKU0051,18,4,15
2024-03-25,S041,SKU0116,3,2,7
2024-03-25,S041,SKU0025,8,2,5
2024-03-25,S041,SKU0091,14,4,15
2024-03-25,S041,SKU0018,12,4,15
2024-03-25,S041,SKU0024,10,2,7
2024-03-25,S041,SKU0041,10,4,15
2024-03-25,S041,SKU0019,5,2,7
2024-03-25,S041,SKU0140,17,4,15
2024-03-25,S041,SKU0221,11,4,15
2024-03-25,S041,SKU0235,9,2,7
2024-03-25,S041,SKU0213,28,4,15
2024-03-25,S041,SKU0087,4,2,5
2024-03-25,S041,SKU0232,12,4,15
2024-03-25,S041,SKU0110,6,2,7
2024-03-25,S041,SKU0206,9,4,15
2024-03-25,S041,SKU0219,8,2,7
2024-03-25,S041,SKU0055,6,2,5
2024-03-25,S041,SKU0225,13,4,15
2024-03-25,S041,SKU0149,14,4,15
2024-03-25,S041,SKU0069,16,4,15
2024-03-25,S041,SKU0097,10,4,15
2024-03-25,S041,SKU0078,4,2,5
2024-03-25,S041,SKU0151,7,2,7
2024-03-25,S041,SKU0083,6,2,7
2024-03-25,S041,SKU0004,2,2,5
2024-03-25,S042,SKU0140,24,6,23
2024-03-25,S042,SKU0244,26,6,23
2024-03-25,S042,SKU0047,21,6,23
2024-03-25,S042,SKU0122,8,2,7
2024-03-25,S042,SKU0129,10,6,23
2024-03-25,S042,SKU0169,25,6,23
2024-03-25,S042,SKU0127,11,6,23
2024-03-25,S042,SKU0108,17,6,23
2024-03-25,S042,SKU0201,6,2,7
2024-03-25,S042,SKU0198,12,3,12
2024-03-25,S042,SKU0038,12,6,23
2024-03-25,S042,SKU0080,7,2,7
2024-03-25,S042,SKU0028,9,6,23
2024-03-25,S042,SKU0078,5,2,7
2024-03-25,S042,SKU0200,18,6,23
2024-03-25,S042,SKU0063,12,6,23
2024-03-25,S042,SKU0227,19,6,23
2024-03-25,S042,SKU0124,33,6,23
2024-03-25,S042,SKU0167,11,3,12
2024-03-25,S042,SKU0185,5,2,7
